Protocol....=familiarite
Task........=animal/no animal
operator....=
doctor......=
referral....=
institution.=cerco
subject.....=
age.........=
sex.........=
hand........=
medications.=
class.......=
Sequence....=
SubjectType.=
date........=
time........=
DataFile....=
Serie.......=
Event  Resp  Type  Correct  Latency
-----  ----  ----  -------  -------
55	1	8055	0	0.437
56	1	8056	0	0.436
57	0	7057	0	1.000
58	1	10058	0	0.436
59	0	9059	0	1.000
60	0	9060	1	1.000
61	1	10061	0	0.434
62	1	8062	0	0.503
63	1	10063	0	0.401
64	0	7064	0	1.000
65	0	7065	0	1.000
66	0	7066	0	1.000
67	0	9067	0	1.000
68	0	9068	0	1.000
69	0	7069	0	1.000
70	1	8070	0	0.456
71	0	9071	0	1.000
72	0	7072	0	0.394
73	0	7073	0	1.000
74	0	9074	0	1.000
75	1	8075	0	0.458
76	1	10076	0	0.419
77	0	9077	0	1.000
78	1	8078	0	0.426
79	1	8079	0	0.435
80	1	10080	0	0.433
81	0	7081	0	1.000
82	1	10082	0	0.434
83	0	9083	0	1.000
84	1	10084	0	1.000
85	0	9085	0	1.000
86	0	9086	0	1.000
87	1	8087	0	0.460
88	1	10088	0	0.396
89	0	9089	0	1.000
90	0	9090	0	1.000
91	0	7091	0	1.000
92	1	10092	0	0.424
93	0	9093	0	1.000
94	1	8094	0	0.433
95	0	7095	0	1.000
96	1	8096	0	0.385
97	0	7097	0	1.000
98	1	10098	0	0.353
99	1	8099	0	0.492
100	1	10100	0	0.363
1	1	8001	0	0.387
2	1	8002	0	0.381
3	0	7003	0	0.421
4	1	10004	0	0.455
5	0	9005	0	1.000
6	1	10006	0	0.451
7	1	8007	0	0.514
8	1	8008	0	0.427
9	1	10009	0	0.448
10	1	8010	0	0.437
11	1	10011	0	0.413
12	1	8012	0	0.396
13	0	9013	0	1.000
14	1	8014	0	0.482
15	0	7015	0	1.000
16	1	10016	0	0.453
17	0	9017	0	1.000
18	0	9018	0	1.000
19	0	7019	0	0.472
20	0	7020	0	1.000
21	1	8021	0	0.482
22	0	7022	0	1.000
23	1	10023	0	0.443
24	1	8024	0	0.465
25	1	10025	0	0.451
26	0	9026	0	1.000
27	1	10027	0	0.416
28	0	7028	0	1.000
29	1	10029	0	0.431
30	1	8030	0	0.467
31	1	8031	0	0.429
32	0	7032	0	1.000
33	0	9033	0	1.000
34	0	9034	0	1.000
35	1	10035	0	0.470
36	0	7036	0	1.000
37	0	7037	1	1.000
38	0	9038	0	1.000
39	1	10039	0	0.452
40	0	9040	0	1.000
41	1	10041	0	0.446
42	1	10042	0	0.455
43	0	7043	1	1.000
44	0	7044	0	1.000
45	0	7045	0	1.000
46	1	10046	0	0.463
47	1	10047	0	1.000
48	1	8048	0	0.442
49	0	9049	0	1.000
50	1	8050	0	0.794
51	0	7051	0	1.000
52	0	9052	1	1.000
53	0	9053	0	1.000
54	0	7054	0	1.000
55	1	10055	0	0.482
56	0	9056	0	1.000
57	0	9057	0	1.000
58	1	10058	0	0.526
59	0	9059	0	1.000
60	1	10060	0	0.402
61	0	9061	0	1.000
62	1	10062	0	0.440
63	1	8063	0	0.433
64	0	7064	0	1.000
65	0	7065	0	1.000
66	0	7066	0	1.000
67	1	10067	0	0.416
68	0	9068	0	1.000
69	1	10069	0	0.411
70	1	8070	0	0.454
71	1	10071	0	0.627
72	1	8072	0	0.452
73	1	8073	0	0.412
74	0	9074	0	1.000
75	0	9075	0	1.000
76	1	8076	0	0.420
77	1	8077	0	0.395
78	0	9078	0	1.000
79	1	8079	0	0.387
80	1	10080	0	0.486
81	0	7081	0	1.000
82	0	7082	1	1.000
83	1	8083	0	0.535
84	1	8084	0	0.402
85	0	7085	0	1.000
86	0	7086	0	1.000
87	1	8087	0	0.432
88	0	9088	0	1.000
89	0	9089	0	1.000
90	1	8090	0	0.439
91	0	9091	0	1.000
92	0	9092	0	1.000
93	0	7093	0	1.000
94	1	8094	0	0.503
95	1	10095	0	0.467
96	1	10096	0	0.465
97	0	7097	0	1.000
98	0	7098	0	1.000
99	0	7099	0	1.000
100	0	9100	0	1.000
