onset	duration	sample	trial_type	response_time	stim_file	value
486.8906250000	n/a	124644	stimulus	n/a	n/a	standard
487.9101562500	n/a	124905	stimulus	n/a	n/a	standard
488.8906250000	n/a	125156	stimulus	n/a	n/a	standard
489.8984375000	n/a	125414	stimulus	n/a	n/a	noise
490.8906250000	n/a	125668	stimulus	n/a	n/a	standard
491.8984375000	n/a	125926	stimulus	n/a	n/a	noise
492.8906250000	n/a	126180	stimulus	n/a	n/a	standard
493.8984375000	n/a	126438	stimulus	n/a	n/a	standard
494.8984375000	n/a	126694	stimulus	n/a	n/a	standard
495.8984375000	n/a	126950	stimulus	n/a	n/a	standard
496.8945312500	n/a	127205	stimulus	609	n/a	oddball_with_reponse
497.5039062500	n/a	127361	response	n/a	n/a	response
497.9023437500	n/a	127463	stimulus	n/a	n/a	standard
498.8906250000	n/a	127716	stimulus	n/a	n/a	standard
499.8945312500	n/a	127973	stimulus	n/a	n/a	standard
500.9023437500	n/a	128231	stimulus	512	n/a	oddball_with_reponse
501.4140625000	n/a	128362	response	n/a	n/a	response
501.8945312500	n/a	128485	stimulus	n/a	n/a	standard
502.8984375000	n/a	128742	stimulus	664	n/a	oddball_with_reponse
503.5625000000	n/a	128912	response	n/a	n/a	response
503.9062500000	n/a	129000	stimulus	n/a	n/a	standard
504.8945312500	n/a	129253	stimulus	n/a	n/a	standard
505.8945312500	n/a	129509	stimulus	n/a	n/a	standard
506.8945312500	n/a	129765	stimulus	n/a	n/a	standard
507.8945312500	n/a	130021	stimulus	617	n/a	oddball_with_reponse
508.5117187500	n/a	130179	response	n/a	n/a	response
508.8984375000	n/a	130278	stimulus	n/a	n/a	standard
509.9140625000	n/a	130538	stimulus	707	n/a	oddball_with_reponse
510.6210937500	n/a	130719	response	n/a	n/a	response
510.8906250000	n/a	130788	stimulus	n/a	n/a	standard
511.8984375000	n/a	131046	stimulus	n/a	n/a	standard
512.8945312500	n/a	131301	stimulus	n/a	n/a	standard
513.9023437500	n/a	131559	stimulus	n/a	n/a	standard
514.8906250000	n/a	131812	stimulus	n/a	n/a	noise
515.8984375000	n/a	132070	stimulus	n/a	n/a	standard
516.8906250000	n/a	132324	stimulus	582	n/a	oddball_with_reponse
517.4726562500	n/a	132473	response	n/a	n/a	response
517.8984375000	n/a	132582	stimulus	n/a	n/a	standard
518.8906250000	n/a	132836	stimulus	n/a	n/a	standard
519.8984375000	n/a	133094	stimulus	n/a	n/a	standard
520.8945312500	n/a	133349	stimulus	625	n/a	oddball_with_reponse
521.5195312500	n/a	133509	response	n/a	n/a	response
521.8984375000	n/a	133606	stimulus	n/a	n/a	standard
522.8945312500	n/a	133861	stimulus	n/a	n/a	standard
523.9023437500	n/a	134119	stimulus	n/a	n/a	noise
524.9101562500	n/a	134377	stimulus	n/a	n/a	standard
525.9062500000	n/a	134632	stimulus	n/a	n/a	standard
526.9101562500	n/a	134889	stimulus	n/a	n/a	standard
527.9101562500	n/a	135145	stimulus	n/a	n/a	noise
528.9101562500	n/a	135401	stimulus	n/a	n/a	standard
529.9218750000	n/a	135660	stimulus	n/a	n/a	noise
530.9101562500	n/a	135913	stimulus	n/a	n/a	standard
531.9179687500	n/a	136171	stimulus	n/a	n/a	standard
532.9101562500	n/a	136425	stimulus	n/a	n/a	standard
533.9218750000	n/a	136684	stimulus	n/a	n/a	noise
534.9218750000	n/a	136940	stimulus	n/a	n/a	standard
535.9257812500	n/a	137197	stimulus	n/a	n/a	standard
536.9101562500	n/a	137449	stimulus	n/a	n/a	noise
537.9140625000	n/a	137706	stimulus	n/a	n/a	standard
538.9179687500	n/a	137963	stimulus	613	n/a	oddball_with_reponse
539.5312500000	n/a	138120	response	n/a	n/a	response
539.9296875000	n/a	138222	stimulus	n/a	n/a	standard
540.9062500000	n/a	138472	stimulus	n/a	n/a	standard
541.9296875000	n/a	138734	stimulus	738	n/a	oddball_with_reponse
542.6679687500	n/a	138923	response	n/a	n/a	response
542.9140625000	n/a	138986	stimulus	n/a	n/a	standard
543.9335937500	n/a	139247	stimulus	n/a	n/a	standard
544.9218750000	n/a	139500	stimulus	n/a	n/a	standard
545.9140625000	n/a	139754	stimulus	n/a	n/a	standard
546.9140625000	n/a	140010	stimulus	n/a	n/a	standard
547.9101562500	n/a	140265	stimulus	504	n/a	oddball_with_reponse
548.4140625000	n/a	140394	response	n/a	n/a	response
548.9218750000	n/a	140524	stimulus	n/a	n/a	standard
549.9140625000	n/a	140778	stimulus	n/a	n/a	standard
550.9179687500	n/a	141035	stimulus	n/a	n/a	noise
551.9257812500	n/a	141293	stimulus	n/a	n/a	standard
552.9101562500	n/a	141545	stimulus	n/a	n/a	noise
553.9179687500	n/a	141803	stimulus	n/a	n/a	standard
554.9101562500	n/a	142057	stimulus	n/a	n/a	standard
